code,name,foreign_name,group_code,group_name,brand,subgroup,uom,sales_uom,price,currency,valid,frozen,sellable,stocked,on_hand,committed,on_order,created,updated,series,warranty,stock_WH-1,stock_WH-2,stock_WH-3,stock_WH-4
KM031688K1,Komet Steel Burs Cutter 256A.104.010,256A.104.010 STEElINSTRUMENTS,101,Materials,,Steel Burs,,,9.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KM031689K1,Komet Steel Burs Cutter 256A.104.012,256A.104.012 STEElINSTRUMENTS,101,Materials,,Steel Burs,,,9.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KM031896N1,Komet SPECIAL ARTICLE 9841.000,9841.000 SPECIAL ARTICLE,101,Materials,KOMET,SPECIAL ARTICLE,pcs,pcs,2.25,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KM032763K1,Komet Steel Burs Cutter 256A.104.009,256A.104.009 STEElINSTRUMENTS,101,Materials,,Steel Burs,,,9.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KM032764K1,Komet Steel Burs Cutter 256A.104.011,256A.104.011 STEElINSTRUMENTS,101,Materials,,Steel Burs,,,9.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KM036281K2,Komet Steel Burs Cutter 38E.104.006,38E.104.006 STEElINSTRUMENTS,101,Materials,,Steel Burs,,,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KM036282K2,Komet Steel Burs Cutter 38E.104.007,38E.104.007 STEElINSTRUMENTS,101,Materials,,Steel Burs,,,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KM036283K2,Komet Steel Burs Cutter 38E.104.008,38E.104.008 STEElINSTRUMENTS,101,Materials,,Steel Burs,,,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KM036284K2,Komet Steel Burs Cutter 38E.104.009,38E.104.009 STEElINSTRUMENTS,101,Materials,,Steel Burs,,,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KM036285K2,Komet Steel Burs Cutter 38E.104.010,38E.104.010 STEElINSTRUMENTS,101,Materials,,Steel Burs,,,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KM038331K1,Komet Steel Burs Cutter 256A.104.008,256A.104.008 STEElINSTRUMENTS,101,Materials,,Steel Burs,,,9.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KM048386K1,Komet SAW BLADES FOR METALS KSB2/0.000,KSB2/0.000 SAW BLADES FOR METALS 144pcs,106,Lab Material,KOMET,Saw Blades,Package,Package,20.57,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KM048388K1,Komet SAW BLADES FOR METALS KSB3/0.000,KSB3/0.000 SAW BLADES FOR METALS 144pcs,106,Lab Material,KOMET,Saw Blades,Package,Package,20.57,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KM048390K1,Komet SAW BLADES FOR METALS KSB4/0.000,KSB4/0.000 SAW BLADES FOR METALS 144pcs,106,Lab Material,KOMET,Saw Blades,Package,Package,22.43,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KM050736K1,Komet STEElINSTRUMENTS BTA03.000.,BTA03.000. STEElINSTRUMENTS,101,Materials,KOMET,Steel Burs,pcs,pcs,0.58,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KM050737K1,Komet STEElINSTRUMENTS BTA04.000.,BTA04.000 STEElINSTRUMENTS,101,Materials,KOMET,Steel Burs,pcs,pcs,0.58,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KM050738K1,Komet STEElINSTRUMENTS BTA05.000.,BTA05.000 STEElINSTRUMENTS,101,Materials,KOMET,Steel Burs,pcs,pcs,0.58,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KM050739K1,Komet STEElINSTRUMENTS BTA06.000.,BTA06.000 STEElINSTRUMENTS,101,Materials,KOMET,Steel Burs,pcs,pcs,0.58,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KM050740K1,Komet STEElINSTRUMENTS BTA07.000.,BTA07.000 STEElINSTRUMENTS,101,Materials,KOMET,Steel Burs,pcs,pcs,0.58,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KM76825,Komet Diamond DCB Sintered 76825.104.080,ស្វានពេជ្រឡូស្ពីត 76825.104.080 Komet,106,Lab Material,KOMET,DCB Abrasive,pcs,pcs,43.74,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMDCB4,Komet Diamond DCB Adbrasive DCB4.104.120,ថ្មរ៉ស៊ីកូនៀ ​DCB4.104.120 Komet,106,Lab Material,KOMET,DCB Abrasive,pcs,pcs,31.33,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMDCB5,Komet Diamond DCB Adbrasive DCB5.104.220,ថ្មរ៉ស៊ីកូនៀ ​DCB5.104.220 Komet,106,Lab Material,KOMET,DCB Abrasive,pcs,pcs,35.41,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMFG1,Komet Carbide Burs H1.314.008,Carbide Burs H1.314.008  FG-1,101,Materials,KOMET,Carbide Burs,pcs,pcs,3.1,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMFG1/2,Komet Carbide Burs H1.314.006,Carbide Burs H1.314.006  FG-1/2,101,Materials,KOMET,Carbide Burs,pcs,pcs,3.1,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMFG1157,Komet Carbide Burs H21R.314.010,Carbide Burs H21R.314.010  FG-1157,101,Materials,KOMET,Carbide Burs,pcs,pcs,3.3,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMFG1158,Komet Carbide Burs H21R.314.012,Carbide Burs H21R.314.012  FG-1158,101,Materials,KOMET,Carbide Burs,pcs,pcs,3.3,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMFG1557,Komet Carbide Burs H31RS.314.010,Carbide Burs H31RS.314.010  FG-1557,101,Materials,KOMET,Carbide Burs,pcs,pcs,3.3,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMFG1558,Komet Carbide Burs H31RS.314.012,H31RS.314.012 Carbide Burs FG-1558,101,Materials,KOMET,Carbide Burs,pcs,pcs,3.3,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMFG2,Komet Carbide Burs H1.314.010,H1.314.010 Carbide Burs FG-2,101,Materials,KOMET,Carbide Burs,pcs,pcs,3.1,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMFG3,Komet Carbide Burs H1.314.012,H1.314.012 Carbide Burs FG-3,101,Materials,KOMET,Carbide Burs,pcs,pcs,3.1,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMFG330,Komet Carbide Burs H7.314.008,H7.314.008 Carbide Burs FG-330,101,Materials,KOMET,Carbide Burs,pcs,pcs,3.1,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMFG331,Komet Carbide Burs H7.314.010,H7.314.010 Carbide Burs FG-331,101,Materials,KOMET,Carbide Burs,pcs,pcs,3.1,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMFG332,Komet Carbide Burs H7.314.012,H7.314.012 Carbide Burs FG-332,101,Materials,KOMET,Carbide Burs,pcs,pcs,3.1,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMFG4,Komet Carbide Burs H1.314.014,H1.314.014 Carbide FG-4,101,Materials,KOMET,Carbide Burs,pcs,pcs,3.1,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMFG5,Komet Carbide Burs H1.314.016,H1.314.016 Carbide Burs-FG 5,101,Materials,KOMET,Carbide Burs,pcs,pcs,3.1,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMFG6,Komet Carbide Burs H1.314.018,H1.314.018 Carbide Burs FG-6,101,Materials,KOMET,Carbide Burs,pcs,pcs,3.1,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMFG7,Komet Carbide Burs H1.314.021,H1.314.021 Carbide Burs-FG 7,101,Materials,KOMET,Carbide Burs,pcs,pcs,3.1,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMFG701,Komet Carbide Burs H33.314.012,H33.314.012 Carbide Burs FG-701,101,Materials,KOMET,Carbide Burs,pcs,pcs,3.1,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMFG702,Komet Carbide Burs H33.314.016,H33.314.016 Carbide Burs FG-702,101,Materials,KOMET,Carbide Burs,pcs,pcs,3.1,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMFG8,Komet Carbide Burs H1.314.023,H1.314.023 Carbide Burs FG-8,101,Materials,KOMET,Carbide Burs,pcs,pcs,3.1,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMHP10,Komet Carbide Burs H71.314.027,H71.104.027Carbide Burs HP-10,106,Lab Material,KOMET,Carbide Burs,pcs,pcs,5.2,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMHP3,Komet Carbide Burs H71.314.012,H71.104.012 Carbide HP-3,106,Lab Material,KOMET,Carbide Burs,pcs,pcs,2.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMHP4,Komet Carbide Burs H71.314.014,H71.104.014 Carbide Burs HP-4,106,Lab Material,KOMET,Carbide Burs,pcs,pcs,2.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMHP5,Komet Carbide Burs H71.314.016,H71.104.016Carbide Burs HP-5,106,Lab Material,KOMET,Carbide Burs,pcs,pcs,2.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMHP6,Komet Carbide Burs H71.314.018,H71.104.018 Carbide HP-6,106,Lab Material,KOMET,Carbide Burs,pcs,pcs,2.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMHP7,Komet Carbide Burs H71.314.021,H71.104.021 Carbide Bure HP-7,106,Lab Material,KOMET,Carbide Burs,pcs,pcs,2.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMHP702,Komet Carbide Burs H31.314.016,H31.104.016 Carbide HP-702,106,Lab Material,KOMET,Carbide Burs,pcs,pcs,2.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMHP8,Komet Carbide Burs H71.314.023,H71.104.023 Carbide HP-8,106,Lab Material,KOMET,Carbide Burs,pcs,pcs,2.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMRA1,Komet Carbide Burs H1.204.008,H1.204.008 Carbide Burs-RA-1,101,Materials,KOMET,Carbide Burs,pcs,pcs,2.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMRA2,Komet Carbide Burs H1.204.010,H1.204.010 Carbide Burs-RA-2,101,Materials,KOMET,Carbide Burs,pcs,pcs,2.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMRA3,Komet Carbide Burs H1.204.012,H1.204.012 Carbide Burs-RA-3,101,Materials,KOMET,Carbide Burs,pcs,pcs,2.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMRA4,Komet Carbide Burs H1.204.014,H1.204.014 Carbide Burs-RA-4,101,Materials,KOMET,Carbide Burs,pcs,pcs,2.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMRA5,Komet Carbide Burs H1.204.016,H1.204.016 Carbide Burs-RA-5,101,Materials,KOMET,Carbide Burs,pcs,pcs,2.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMRA6,Komet Carbide Burs H1.204.018,H1.204.018 Carbide Burs-RA-6,101,Materials,KOMET,Carbide Burs,pcs,pcs,2.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMRA7,Komet Carbide Burs H1.204.021,H1.204.021 Carbide Burs-RA-7,101,Materials,KOMET,Carbide Burs,pcs,pcs,2.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KMRA8,Komet Carbide Burs H1.204.023,H1.204.023 Carbide RA-8,101,Materials,KOMET,Carbide Burs,pcs,pcs,2.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KN3620,Tweezer KN3620,តំបៀតចា​ប់សាច់ល្អ  KN3620,101,Materials,GUANGZHOU,Tweezer,pcs,pcs,19.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KN6030,Tweezer Sharp KN6030,តំបៀតស្រួចល្អ  KN6030,101,Materials,GUANGZHOU,Tweezer,pcs,pcs,36.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KT2140,GUANGZHOU Periodontal Probe KT2140,ដែកវាស់ជំរៅអញ្ចាញ  KT2140,101,Materials,GUANGZHOU,Periodontal Probe,pcs,pcs,12.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KT2146,GUANGZHOU Periodontal Probe KT2146,ដែកវាស់ជំរៅអញ្ចាញ  KT2146,101,Materials,GUANGZHOU,Periodontal Probe,pcs,pcs,8.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
KXC010,Matrix Holder K XC010,ដងមូលម៉ាទ្រីស ល្អK XC010,101,Materials,GUANGZHOU,Matrix Holder,pcs,pcs,5.2,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
L001,LHQW,LHQW,101,Materials,,Instruments,,,2.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-07-14,,,100000.0,100000.0,100000.0,0.0
L1XXS,Coricama Platic Tray L1-XXS,ជ័រខាំពុ​ម្ភCoricama L1 - XXS,101,Materials,CORICAMA,Impression Trays,Pair,Pair,2.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
L2XS,Coricama Platic Tray L2-XS,ជ័រខាំពុ​ម្ភCoricama L2 - XS,101,Materials,CORICAMA,Impression Trays,Pair,Pair,2.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
L3S,Coricama Platic Tray L3-S,ជ័រខាំពុ​ម្ភCoricama L3 - S,101,Materials,CORICAMA,Impression Trays,Pair,Pair,2.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
L4M,Coricama Platic Tray L4-M,ជ័រខាំពុ​ម្ភCoricama L4 - M,101,Materials,CORICAMA,Impression Trays,Pair,Pair,2.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
L525,Super Snap PNL525 Coarse,Super Snap PNL525 គ្រីម,101,Materials,,Super Snap,,,10.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-07-14,,,100000.0,100000.0,100000.0,0.0
L526,Super Snap PNL526 Fine,Super Snap PNL526 ម៉ត,101,Materials,,Super Snap,,,10.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-07-14,,,100000.0,100000.0,100000.0,0.0
LTL2521,MANI Paste Carriers 25 21mm,ឡង់ទីឡូ  MANI PASTE #25 21mm,101,Materials,,Paste Carriers,,,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-07-14,,,100000.0,100000.0,100000.0,0.0
LTL2525,MANI Paste Carriers 25 25mm,ឡង់ទីឡូ  MANI PASTE #25 25mm,101,Materials,,Paste Carriers,,,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-07-14,,,100000.0,100000.0,100000.0,0.0
LTL254021,MANI Paste Carriers 25--40 21mm,ឡង់ទីឡូ  MANI PASTE #25---40 21mm,101,Materials,,Paste Carriers,,,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-07-14,,,100000.0,100000.0,100000.0,0.0
LTL254025,MANI Paste Carriers 25--40 25mm,ឡង់ទីឡូ  MANI PASTE #25---40 25mm,101,Materials,,Paste Carriers,,,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-07-14,,,100000.0,100000.0,100000.0,0.0
LTL3021,MANI Paste Carriers 30-21mm,ឡង់ទីឡូ  MANI PASTE #30 21mm,101,Materials,,Paste Carriers,,,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-07-14,,,100000.0,100000.0,100000.0,0.0
LTL3025,MANI Paste Carriers 30-25mm,ឡង់ទីឡូ  MANI PASTE #30 25mm,101,Materials,,Paste Carriers,,,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-07-14,,,100000.0,100000.0,100000.0,0.0
LTL3521,MANI Paste Carriers 35-21mm,ឡង់ទីឡូ  MANI PASTE #35 21mm,101,Materials,,Paste Carriers,,,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-07-14,,,100000.0,100000.0,100000.0,0.0
LTL3525,MANI Paste Carriers 35 25mm,ឡង់ទីឡូ  MANI PASTE #35 25mm,101,Materials,,Paste Carriers,,,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-07-14,,,100000.0,100000.0,100000.0,0.0
LTL4021,MANI Paste Carriers 40 21mm,ឡង់ទីឡូ  MANI PASTE #40 21mm,101,Materials,,Paste Carriers,,,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-07-14,,,100000.0,100000.0,100000.0,0.0
LTL4025,MANI Paste Carriers 40 25mm,ឡង់ទីឡូ  MANI PASTE #40 25mm,101,Materials,,Paste Carriers,,,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-07-14,,,100000.0,100000.0,100000.0,0.0
M1,JINGUANG Mounted Stone M1,ថ្មរ៉BoxOpal=100pes​​ខៀវM1,106,Lab Material,JINGUANG,Mounted Stone,,,18.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
M11,JINGUANG Mounted Stone M11,ថ្មរ៉BoxOpal=100pes​​ខៀវM11,106,Lab Material,JINGUANG,Mounted Stone,,,18.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
M12,JINGUANG Mounted Stone M12,ថ្មរ៉BoxOpal=100pesM12,106,Lab Material,JINGUANG,Mounted Stone,,,18.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
M13,JINGUANG Mounted Stone M13,ថ្មរ៉BoxOpal=100pes​​ខៀវM13,106,Lab Material,JINGUANG,Mounted Stone,,,18.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
M2,JINGUANG Mounted Stone M2,ថ្មរ៉BoxOpal=100pes​​ខៀវM2,106,Lab Material,JINGUANG,Mounted Stone,,,18.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
M3,JINGUANG Mounted Stone M3,ថ្មរ៉BoxOpal=100pes​​ខៀវM3,106,Lab Material,JINGUANG,Mounted Stone,,,18.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
M7,JINGUANG Mounted Stone M7,ថ្មរ៉BoxOpal=100pesខៀវM7,106,Lab Material,JINGUANG,Mounted Stone,,,18.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
MB01,Mixing Bowls 130x96mm L,ចានលាយម្សៅខៀវMB01 130x96mm ​​(L),101,Materials,GUANGZHOU,Mixing Bowls,pcs,pcs,1.4,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
MB02,Mixing Bowls MB02 M,(TS)ចានលាយម្សៅMB02/  M,101,Materials,TISEN,Mixing Bowls,pcs,pcs,1.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
MB04,Mixing Bowls MB04 L,(TS)ចានលាយម្សៅប៉ៃតងMB04/  L,101,Materials,TISEN,Mixing Bowls,pcs,pcs,1.7,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
MNA0,Pakistan Elevator MNA-0,ដែកជីកMNA-0,101,Materials,Pakistan,Elevator,pcs,pcs,5.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
MNA1,Pakistan Elevator MNA-1,ដែកជីកMNA-1,101,Materials,Pakistan,Elevator,pcs,pcs,5.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
MNA10,Pakistan Elevator MNA-10L,ដែកជីកMNA-10  L,101,Materials,Pakistan,Elevator,pcs,pcs,5.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
MNA11,Pakistan Elevator MNA-11,ដែកជីកMNA-11,101,Materials,Pakistan,Elevator,pcs,pcs,5.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
MNA12,Pakistan Elevator MNA-12,ដែកជីកMNA-12,101,Materials,Pakistan,Elevator,pcs,pcs,5.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
MNA12L,MNA-12L Elevator,ដែកជីកMNA-12L,101,Materials,PAKISTAN,Elevator,pcs,pcs,5.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-07-09,2026-08-14,,,100000.0,100000.0,100000.0,0.0
MNA12R,MNA-12R Elevator,ដែកជីកMNA-12R,101,Materials,PAKISTAN,Elevator,pcs,pcs,5.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-07-09,2026-08-14,,,100000.0,100000.0,100000.0,0.0
MNA13,Pakistan Crown breaker Metal,ដែកកោះធ្មេញ(អ៊ីណុក) Crown breaker,101,Materials,Pakistan,Crown Breaker,pcs,pcs,8.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
MNA14,Pakistan Crown breaker Gold,ដែកកោះធ្មេញ(មាស) Crown breaker,101,Materials,Pakistan,Crown Breaker,pcs,pcs,10.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
MNA2,Pakistan Elevator MNA-2,ដែកជីកMNA-2,101,Materials,Pakistan,Elevator,pcs,pcs,5.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
MNA3,Pakistan Elevator MNA-3,ដែកជីកMNA-3,101,Materials,Pakistan,Elevator,pcs,pcs,5.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
MNA4,Pakistan Elevator MNA-4,ដែកជីកMNA-4,101,Materials,Pakistan,Elevator,pcs,pcs,5.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
MNA5,Pakistan Elevator MNA-5,ដែកជីកMNA-5,101,Materials,Pakistan,Elevator,pcs,pcs,5.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
MNA5L,Pakistan Elevator MNA-5L,ដែកជីក​ MNA-5Lឆ្វេង,101,Materials,Pakistan,Elevator,pcs,pcs,5.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
MNA5R,Pakistan Elevator MNA-5R,ដែកជីក MNA-5Rស្តាំ,101,Materials,Pakistan,Elevator,pcs,pcs,5.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
MNA6L,Pakistan Elevator MNA-6L,ដែកជីក​​ MNA-6Lឆ្វេង,101,Materials,Pakistan,Elevator,pcs,pcs,5.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-07-14,,,100000.0,100000.0,100000.0,0.0
